Year,LocationAbbr,LocationDesc,Class,Data_Value,Data_Value_Unit,Stratification1,Stratification2,Stratification3,LocationID
2010 - 2019,TX,Freestone,Cardiovascular Diseases,-4.3,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48161
1999 - 2010,TX,Freestone,Cardiovascular Diseases,-34.4,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48161
2010 - 2019,TX,Freestone,Cardiovascular Diseases,-9.8,%,Ages 65 years and older,White,Overall,48161
1999 - 2010,TX,Freestone,Cardiovascular Diseases,-32,%,Ages 65 years and older,White,Overall,48161
2010 - 2019,TX,Frio,Cardiovascular Diseases,38,%,Ages 35-64 years,Hispanic,Overall,48163
1999 - 2010,TX,Frio,Cardiovascular Diseases,-1.7,%,Ages 35-64 years,Hispanic,Overall,48163
1999 - 2010,TX,Frio,Cardiovascular Diseases,5.5,%,Ages 35-64 years,White,Overall,48163
2010 - 2019,TX,Frio,Cardiovascular Diseases,36.9,%,Ages 35-64 years,White,Overall,48163
2010 - 2019,TX,Frio,Cardiovascular Diseases,-2.8,%,Ages 65 years and older,Hispanic,Overall,48163
1999 - 2010,TX,Frio,Cardiovascular Diseases,-38.7,%,Ages 65 years and older,Hispanic,Overall,48163
2010 - 2019,TX,Frio,Cardiovascular Diseases,-10.3,%,Ages 65 years and older,White,Overall,48163
1999 - 2010,TX,Frio,Cardiovascular Diseases,-32.2,%,Ages 65 years and older,White,Overall,48163
2010 - 2019,TX,Gaines,Cardiovascular Diseases,15.6,%,Ages 35-64 years,Hispanic,Overall,48165
1999 - 2010,TX,Gaines,Cardiovascular Diseases,-13.8,%,Ages 35-64 years,Hispanic,Overall,48165
1999 - 2010,TX,Gaines,Cardiovascular Diseases,3.1,%,Ages 35-64 years,White,Overall,48165
2010 - 2019,TX,Gaines,Cardiovascular Diseases,14.5,%,Ages 35-64 years,White,Overall,48165
2010 - 2019,TX,Gaines,Cardiovascular Diseases,-6.3,%,Ages 65 years and older,Hispanic,Overall,48165
1999 - 2010,TX,Gaines,Cardiovascular Diseases,-26.2,%,Ages 65 years and older,Hispanic,Overall,48165
2010 - 2019,TX,Gaines,Cardiovascular Diseases,-12.2,%,Ages 65 years and older,White,Overall,48165
1999 - 2010,TX,Gaines,Cardiovascular Diseases,-17.9,%,Ages 65 years and older,White,Overall,48165
2010 - 2019,TX,Galveston,Cardiovascular Diseases,66.8,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-2,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-40.8,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,39.9,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,4.6,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-28.1,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,10.1,%,Ages 35-64 years,Hispanic,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-34.9,%,Ages 35-64 years,Hispanic,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-22.9,%,Ages 35-64 years,White,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,31.6,%,Ages 35-64 years,White,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,3.4,%,Ages 65 years and older,Asian/Pacific Islander,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-38.9,%,Ages 65 years and older,Asian/Pacific Islander,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,-2.4,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-37.5,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,-5.1,%,Ages 65 years and older,Hispanic,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-41.6,%,Ages 65 years and older,Hispanic,Overall,48167
2010 - 2019,TX,Galveston,Cardiovascular Diseases,4.3,%,Ages 65 years and older,White,Overall,48167
1999 - 2010,TX,Galveston,Cardiovascular Diseases,-38.3,%,Ages 65 years and older,White,Overall,48167
2010 - 2019,TX,Garza,Cardiovascular Diseases,2.2,%,Ages 35-64 years,Hispanic,Overall,48169
1999 - 2010,TX,Garza,Cardiovascular Diseases,-32.7,%,Ages 35-64 years,Hispanic,Overall,48169
1999 - 2010,TX,Garza,Cardiovascular Diseases,-19.5,%,Ages 35-64 years,White,Overall,48169
2010 - 2019,TX,Garza,Cardiovascular Diseases,18.7,%,Ages 35-64 years,White,Overall,48169
2010 - 2019,TX,Garza,Cardiovascular Diseases,-4.8,%,Ages 65 years and older,White,Overall,48169
1999 - 2010,TX,Garza,Cardiovascular Diseases,-32,%,Ages 65 years and older,White,Overall,48169
2010 - 2019,TX,Gillespie,Cardiovascular Diseases,-1.6,%,Ages 35-64 years,Hispanic,Overall,48171
1999 - 2010,TX,Gillespie,Cardiovascular Diseases,-18.9,%,Ages 35-64 years,Hispanic,Overall,48171
1999 - 2010,TX,Gillespie,Cardiovascular Diseases,-12.9,%,Ages 35-64 years,White,Overall,48171
2010 - 2019,TX,Gillespie,Cardiovascular Diseases,6.5,%,Ages 35-64 years,White,Overall,48171
2010 - 2019,TX,Gillespie,Cardiovascular Diseases,-5.4,%,Ages 65 years and older,Hispanic,Overall,48171
1999 - 2010,TX,Gillespie,Cardiovascular Diseases,-34.7,%,Ages 65 years and older,Hispanic,Overall,48171
2010 - 2019,TX,Gillespie,Cardiovascular Diseases,-7.8,%,Ages 65 years and older,White,Overall,48171
1999 - 2010,TX,Gillespie,Cardiovascular Diseases,-34.8,%,Ages 65 years and older,White,Overall,48171
2010 - 2019,TX,Goliad,Cardiovascular Diseases,11.7,%,Ages 35-64 years,Hispanic,Overall,48175
1999 - 2010,TX,Goliad,Cardiovascular Diseases,-18.1,%,Ages 35-64 years,Hispanic,Overall,48175
1999 - 2010,TX,Goliad,Cardiovascular Diseases,-4,%,Ages 35-64 years,White,Overall,48175
2010 - 2019,TX,Goliad,Cardiovascular Diseases,31.5,%,Ages 35-64 years,White,Overall,48175
2010 - 2019,TX,Goliad,Cardiovascular Diseases,9.2,%,Ages 65 years and older,White,Overall,48175
1999 - 2010,TX,Goliad,Cardiovascular Diseases,-34,%,Ages 65 years and older,White,Overall,48175
2010 - 2019,TX,Gonzales,Cardiovascular Diseases,-2.7,%,Ages 35-64 years,Hispanic,Overall,48177
1999 - 2010,TX,Gonzales,Cardiovascular Diseases,-17.5,%,Ages 35-64 years,Hispanic,Overall,48177
1999 - 2010,TX,Gonzales,Cardiovascular Diseases,-13.8,%,Ages 35-64 years,White,Overall,48177
2010 - 2019,TX,Gonzales,Cardiovascular Diseases,24.9,%,Ages 35-64 years,White,Overall,48177
2010 - 2019,TX,Gonzales,Cardiovascular Diseases,-10,%,Ages 65 years and older,Hispanic,Overall,48177
1999 - 2010,TX,Gonzales,Cardiovascular Diseases,-37.9,%,Ages 65 years and older,Hispanic,Overall,48177
2010 - 2019,TX,Gonzales,Cardiovascular Diseases,4.7,%,Ages 65 years and older,White,Overall,48177
1999 - 2010,TX,Gonzales,Cardiovascular Diseases,-35.5,%,Ages 65 years and older,White,Overall,48177
2010 - 2019,TX,Gray,Cardiovascular Diseases,33.4,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48179
1999 - 2010,TX,Gray,Cardiovascular Diseases,-39.5,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48179
2010 - 2019,TX,Gray,Cardiovascular Diseases,30.3,%,Ages 35-64 years,Hispanic,Overall,48179
1999 - 2010,TX,Gray,Cardiovascular Diseases,-38.8,%,Ages 35-64 years,Hispanic,Overall,48179
1999 - 2010,TX,Gray,Cardiovascular Diseases,-21.9,%,Ages 35-64 years,White,Overall,48179
2010 - 2019,TX,Gray,Cardiovascular Diseases,45.7,%,Ages 35-64 years,White,Overall,48179
2010 - 2019,TX,Gray,Cardiovascular Diseases,1.9,%,Ages 65 years and older,White,Overall,48179
1999 - 2010,TX,Gray,Cardiovascular Diseases,-18.5,%,Ages 65 years and older,White,Overall,48179
2010 - 2019,TX,Grayson,Cardiovascular Diseases,14.6,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-3.9,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-3.8,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,9.6,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-6.4,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-37.3,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-16.1,%,Ages 35-64 years,Hispanic,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-22.4,%,Ages 35-64 years,Hispanic,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-1.7,%,Ages 35-64 years,White,Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-13.5,%,Ages 35-64 years,White,Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-13.9,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-36.9,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-18.1,%,Ages 65 years and older,Hispanic,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-44.9,%,Ages 65 years and older,Hispanic,Overall,48181
2010 - 2019,TX,Grayson,Cardiovascular Diseases,-10.4,%,Ages 65 years and older,White,Overall,48181
1999 - 2010,TX,Grayson,Cardiovascular Diseases,-36.4,%,Ages 65 years and older,White,Overall,48181
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-13.7,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,8.9,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,14.9,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-19.6,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,4.7,%,Ages 35-64 years,Hispanic,Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-29.2,%,Ages 35-64 years,Hispanic,Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-3.2,%,Ages 35-64 years,White,Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,19.1,%,Ages 35-64 years,White,Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,2.3,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-36.8,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,5.5,%,Ages 65 years and older,Hispanic,Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-55.5,%,Ages 65 years and older,Hispanic,Overall,48183
2010 - 2019,TX,Gregg,Cardiovascular Diseases,2.5,%,Ages 65 years and older,White,Overall,48183
1999 - 2010,TX,Gregg,Cardiovascular Diseases,-41.7,%,Ages 65 years and older,White,Overall,48183
2010 - 2019,TX,Grimes,Cardiovascular Diseases,1.7,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-20.8,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48185
2010 - 2019,TX,Grimes,Cardiovascular Diseases,4.6,%,Ages 35-64 years,Hispanic,Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-13.5,%,Ages 35-64 years,Hispanic,Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-17.4,%,Ages 35-64 years,White,Overall,48185
2010 - 2019,TX,Grimes,Cardiovascular Diseases,-2.9,%,Ages 35-64 years,White,Overall,48185
2010 - 2019,TX,Grimes,Cardiovascular Diseases,-11.1,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-32.5,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48185
2010 - 2019,TX,Grimes,Cardiovascular Diseases,-9.5,%,Ages 65 years and older,Hispanic,Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-35,%,Ages 65 years and older,Hispanic,Overall,48185
2010 - 2019,TX,Grimes,Cardiovascular Diseases,-9.4,%,Ages 65 years and older,White,Overall,48185
1999 - 2010,TX,Grimes,Cardiovascular Diseases,-34.1,%,Ages 65 years and older,White,Overall,48185
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-15.3,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,8,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,7.1,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-23.3,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,-1.9,%,Ages 35-64 years,Hispanic,Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-12.4,%,Ages 35-64 years,Hispanic,Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,0.2,%,Ages 35-64 years,White,Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,14.9,%,Ages 35-64 years,White,Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,-6.5,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-32.8,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,-11.9,%,Ages 65 years and older,Hispanic,Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-30.9,%,Ages 65 years and older,Hispanic,Overall,48187
2010 - 2019,TX,Guadalupe,Cardiovascular Diseases,-3.7,%,Ages 65 years and older,White,Overall,48187
1999 - 2010,TX,Guadalupe,Cardiovascular Diseases,-31.3,%,Ages 65 years and older,White,Overall,48187
2010 - 2019,TX,Hale,Cardiovascular Diseases,21,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48189
1999 - 2010,TX,Hale,Cardiovascular Diseases,-27,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48189
2010 - 2019,TX,Hale,Cardiovascular Diseases,2.4,%,Ages 35-64 years,Hispanic,Overall,48189
1999 - 2010,TX,Hale,Cardiovascular Diseases,-20.6,%,Ages 35-64 years,Hispanic,Overall,48189
1999 - 2010,TX,Hale,Cardiovascular Diseases,-13.1,%,Ages 35-64 years,White,Overall,48189
2010 - 2019,TX,Hale,Cardiovascular Diseases,21.5,%,Ages 35-64 years,White,Overall,48189
2010 - 2019,TX,Hale,Cardiovascular Diseases,-1.7,%,Ages 65 years and older,Hispanic,Overall,48189
1999 - 2010,TX,Hale,Cardiovascular Diseases,-31.4,%,Ages 65 years and older,Hispanic,Overall,48189
2010 - 2019,TX,Hale,Cardiovascular Diseases,6.9,%,Ages 65 years and older,White,Overall,48189
1999 - 2010,TX,Hale,Cardiovascular Diseases,-21.4,%,Ages 65 years and older,White,Overall,48189
1999 - 2010,TX,Hall,Cardiovascular Diseases,-31.1,%,Ages 35-64 years,White,Overall,48191
2010 - 2019,TX,Hall,Cardiovascular Diseases,23.9,%,Ages 35-64 years,White,Overall,48191
2010 - 2019,TX,Hall,Cardiovascular Diseases,-8,%,Ages 65 years and older,White,Overall,48191
1999 - 2010,TX,Hall,Cardiovascular Diseases,-28.3,%,Ages 65 years and older,White,Overall,48191
1999 - 2010,TX,Hamilton,Cardiovascular Diseases,-24.9,%,Ages 35-64 years,White,Overall,48193
2010 - 2019,TX,Hamilton,Cardiovascular Diseases,16.6,%,Ages 35-64 years,White,Overall,48193
2010 - 2019,TX,Hamilton,Cardiovascular Diseases,-9.1,%,Ages 65 years and older,White,Overall,48193
1999 - 2010,TX,Hamilton,Cardiovascular Diseases,-32.8,%,Ages 65 years and older,White,Overall,48193
2010 - 2019,TX,Hansford,Cardiovascular Diseases,9.7,%,Ages 35-64 years,Hispanic,Overall,48195
1999 - 2010,TX,Hansford,Cardiovascular Diseases,-28.2,%,Ages 35-64 years,Hispanic,Overall,48195
1999 - 2010,TX,Hansford,Cardiovascular Diseases,-7.7,%,Ages 35-64 years,White,Overall,48195
2010 - 2019,TX,Hansford,Cardiovascular Diseases,29.8,%,Ages 35-64 years,White,Overall,48195
2010 - 2019,TX,Hansford,Cardiovascular Diseases,-3.8,%,Ages 65 years and older,White,Overall,48195
1999 - 2010,TX,Hansford,Cardiovascular Diseases,-25,%,Ages 65 years and older,White,Overall,48195
1999 - 2010,TX,Hardeman,Cardiovascular Diseases,-30.3,%,Ages 35-64 years,White,Overall,48197
2010 - 2019,TX,Hardeman,Cardiovascular Diseases,45.4,%,Ages 35-64 years,White,Overall,48197
2010 - 2019,TX,Hardeman,Cardiovascular Diseases,7.9,%,Ages 65 years and older,White,Overall,48197
1999 - 2010,TX,Hardeman,Cardiovascular Diseases,-39.6,%,Ages 65 years and older,White,Overall,48197
2010 - 2019,TX,Hardin,Cardiovascular Diseases,19.8,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48199
1999 - 2010,TX,Hardin,Cardiovascular Diseases,-29.3,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48199
2010 - 2019,TX,Hardin,Cardiovascular Diseases,12.7,%,Ages 35-64 years,Hispanic,Overall,48199
1999 - 2010,TX,Hardin,Cardiovascular Diseases,-46.4,%,Ages 35-64 years,Hispanic,Overall,48199
1999 - 2010,TX,Hardin,Cardiovascular Diseases,-23.7,%,Ages 35-64 years,White,Overall,48199
2010 - 2019,TX,Hardin,Cardiovascular Diseases,21.9,%,Ages 35-64 years,White,Overall,48199
2010 - 2019,TX,Hardin,Cardiovascular Diseases,9,%,Ages 65 years and older,White,Overall,48199
1999 - 2010,TX,Hardin,Cardiovascular Diseases,-44,%,Ages 65 years and older,White,Overall,48199
2010 - 2019,TX,Harris,Cardiovascular Diseases,27.9,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-12.9,%,Ages 35-64 years,American Indian/Alaska Native,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-41.8,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,27.1,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,8.5,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-42.1,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,6.2,%,Ages 35-64 years,Hispanic,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-44.3,%,Ages 35-64 years,Hispanic,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-21.3,%,Ages 35-64 years,White,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,9.8,%,Ages 35-64 years,White,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,-15.5,%,Ages 65 years and older,American Indian/Alaska Native,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-33.2,%,Ages 65 years and older,American Indian/Alaska Native,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,-10.8,%,Ages 65 years and older,Asian/Pacific Islander,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-38.9,%,Ages 65 years and older,Asian/Pacific Islander,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,-9.1,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-38.5,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,-11.4,%,Ages 65 years and older,Hispanic,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-40.6,%,Ages 65 years and older,Hispanic,Overall,48201
2010 - 2019,TX,Harris,Cardiovascular Diseases,-5.3,%,Ages 65 years and older,White,Overall,48201
1999 - 2010,TX,Harris,Cardiovascular Diseases,-39.7,%,Ages 65 years and older,White,Overall,48201
2010 - 2019,TX,Harrison,Cardiovascular Diseases,-0.4,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48203
1999 - 2010,TX,Harrison,Cardiovascular Diseases,-12.4,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48203
2010 - 2019,TX,Harrison,Cardiovascular Diseases,4.7,%,Ages 35-64 years,Hispanic,Overall,48203
1999 - 2010,TX,Harrison,Cardiovascular Diseases,-15.4,%,Ages 35-64 years,Hispanic,Overall,48203
1999 - 2010,TX,Harrison,Cardiovascular Diseases,-8.5,%,Ages 35-64 years,White,Overall,48203
2010 - 2019,TX,Harrison,Cardiovascular Diseases,13.9,%,Ages 35-64 years,White,Overall,48203
2010 - 2019,TX,Harrison,Cardiovascular Diseases,-13.8,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48203
1999 - 2010,TX,Harrison,Cardiovascular Diseases,-32,%,Ages 65 years and older,Black (Non-Hispanic),Overall,48203
2010 - 2019,TX,Harrison,Cardiovascular Diseases,-11.7,%,Ages 65 years and older,White,Overall,48203
1999 - 2010,TX,Harrison,Cardiovascular Diseases,-41.1,%,Ages 65 years and older,White,Overall,48203
2010 - 2019,TX,Hartley,Cardiovascular Diseases,8.7,%,Ages 35-64 years,Hispanic,Overall,48205
1999 - 2010,TX,Hartley,Cardiovascular Diseases,-34.5,%,Ages 35-64 years,Hispanic,Overall,48205
1999 - 2010,TX,Hartley,Cardiovascular Diseases,-17,%,Ages 35-64 years,White,Overall,48205
2010 - 2019,TX,Hartley,Cardiovascular Diseases,16.9,%,Ages 35-64 years,White,Overall,48205
2010 - 2019,TX,Hartley,Cardiovascular Diseases,-3.8,%,Ages 65 years and older,White,Overall,48205
1999 - 2010,TX,Hartley,Cardiovascular Diseases,-26.8,%,Ages 65 years and older,White,Overall,48205
2010 - 2019,TX,Haskell,Cardiovascular Diseases,2.5,%,Ages 35-64 years,Hispanic,Overall,48207
1999 - 2010,TX,Haskell,Cardiovascular Diseases,-25.6,%,Ages 35-64 years,Hispanic,Overall,48207
1999 - 2010,TX,Haskell,Cardiovascular Diseases,-15.6,%,Ages 35-64 years,White,Overall,48207
2010 - 2019,TX,Haskell,Cardiovascular Diseases,16.2,%,Ages 35-64 years,White,Overall,48207
2010 - 2019,TX,Haskell,Cardiovascular Diseases,-11.8,%,Ages 65 years and older,White,Overall,48207
1999 - 2010,TX,Haskell,Cardiovascular Diseases,-31.2,%,Ages 65 years and older,White,Overall,48207
1999 - 2010,TX,Hays,Cardiovascular Diseases,-24.6,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48209
2010 - 2019,TX,Hays,Cardiovascular Diseases,-9.8,%,Ages 35-64 years,Asian/Pacific Islander,Overall,48209
2010 - 2019,TX,Hays,Cardiovascular Diseases,-8.4,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48209
1999 - 2010,TX,Hays,Cardiovascular Diseases,-30,%,Ages 35-64 years,Black (Non-Hispanic),Overall,48209
