"RowId","YearStart","LocationAbbr","LocationDesc","DataSource","PriorityArea1","PriorityArea2","PriorityArea3","PriorityArea4","Class","Topic","Question","Data_Value_Type","Data_Value_Unit","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Break_Out_Category","Break_Out","ClassId","TopicId","QuestionId","Data_Value_TypeID","BreakOutCategoryId","BreakOutId","LocationId","GeoLocation"
NA,2016,"US","United States","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2367.6,2367.6,NA,NA,2318.3,2417.9,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",59,NA
NA,2016,"HI","Hawaii","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",672.4,672.4,NA,NA,572.3,789.9,"Race","Non-Hispanic Asian","C1","T3","MD401","Crude","BOC04","RAC03",15,"POINT (-157.8577494 21.30485044)"
NA,2018,"NB","Nebraska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.2,4.2,NA,NA,3.8,4.8,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",31,"POINT (-99.36572062 41.64104099)"
NA,2018,"NM","New Mexico","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",6.8,6.8,NA,NA,4.9,9.5,"Race","Other","C1","T1","MD103","Crude","BOC04","RAC07",35,"POINT (-106.240581 34.52088095)"
NA,2020,"TN","Tennessee","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1891.1,1891.1,NA,NA,1277.8,2798.7,"Race","Hispanic","C1","T2","MD201","Crude","BOC04","RAC04",47,"POINT (-85.77449091 35.68094058)"
NA,2018,"MS","Mississippi","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5650.8,5650.8,NA,NA,5483.9,5822.7,"Race","Non-Hispanic Black","C1","T1","MD101","Crude","BOC04","RAC02",28,"POINT (-89.53803082 32.7455101)"
NA,2020,"WV","West Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4762,4762,NA,NA,4630.7,4896.9,"Gender","Female","C1","T1","MD101","Crude","BOC02","GEN02",54,"POINT (-80.71264013 38.6655102)"
NA,2021,"LA","Louisiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3203.7,3203.7,NA,NA,2534.6,4049.4,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",22,"POINT (-92.44568007 31.31266064)"
NA,2017,"ID","Idaho","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2725.7,2725.7,NA,NA,1669.9,4449.2,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",16,"POINT (-114.36373 43.68263001)"
NA,2016,"LA","Louisiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.4,5.4,NA,NA,4.9,5.8,"Gender","Male","C1","T1","MD103","Crude","BOC02","GEN01",22,"POINT (-92.44568007 31.31266064)"
NA,2021,"AR","Arizona","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.2,4.2,NA,NA,3.8,4.7,"Gender","Male","C1","T2","MD203","Crude","BOC02","GEN01",4,"POINT (-111.7638113 34.86597028)"
NA,2017,"NY","New York","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3684,3684,NA,NA,3496.3,3881.7,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",36,"POINT (-75.54397043 42.82700103)"
NA,2019,"KY","Kentucky","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.7,5.7,NA,NA,4.4,7.4,"Race","Non-Hispanic Black","C1","T1","MD103","Crude","BOC04","RAC02",21,"POINT (-84.77497105 37.64597027)"
NA,2017,"OH","Ohio","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",992.1,992.1,NA,NA,962.6,1022.5,"Gender","Male","C1","T3","MD401","Crude","BOC02","GEN01",39,"POINT (-82.40426006 40.06021014)"
NA,2018,"AK","Alaska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2421,2421,NA,NA,2292.3,2557,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",2,"POINT (-147.722059 64.84507996)"
NA,2019,"WI","Wisconsin","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3490.2,3490.2,NA,NA,3435.3,3545.9,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",55,"POINT (-89.81637074 44.39319117)"
NA,2019,"WY","Wyoming","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",0,0,NA,NA,0,0,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",56,"POINT (-108.1098304 43.23554134)"
NA,2016,"NV","Nevada","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.5,3.5,NA,NA,1.8,6.8,"Race","Hispanic","C1","T1","MD103","Crude","BOC04","RAC04",32,"POINT (-117.0718406 39.49324039)"
NA,2020,"UT","Utah","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1833.8,1833.8,NA,NA,1435.3,2342.9,"Race","Other","C1","T2","MD201","Crude","BOC04","RAC07",49,"POINT (-111.5871306 39.36070017)"
NA,2016,"WI","Wisconsin","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.1,5.1,NA,NA,4.7,5.5,"Age","75+","C1","T2","MD203","Crude","BOC03","AGE08",55,"POINT (-89.81637074 44.39319117)"
NA,2016,"AK","Alaska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",6.2,6.2,NA,NA,4.6,8.4,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",2,"POINT (-147.722059 64.84507996)"
NA,2018,"MI","Michigan","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.1,4.1,NA,NA,3.8,4.4,"Gender","Male","C1","T2","MD203","Crude","BOC02","GEN01",26,"POINT (-84.71439027 44.66131954)"
NA,2020,"CO","Colorado","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2794.6,2794.6,NA,NA,2738.8,2851.5,"Race","Non-Hispanic White","C1","T1","MD101","Crude","BOC04","RAC01",8,"POINT (-106.1336109 38.84384076)"
NA,2018,"DE","Delaware","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5521.3,5521.3,NA,NA,5172.8,5893.2,"Race","Non-Hispanic Black","C1","T1","MD101","Crude","BOC04","RAC02",10,"POINT (-75.57774117 39.00883067)"
NA,2020,"OR","Oregon","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2892.7,2892.7,NA,NA,2814.2,2973.4,"Gender","Female","C1","T1","MD101","Crude","BOC02","GEN02",41,"POINT (-120.1550313 44.56744942)"
NA,2019,"ND","North Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5.7,5.7,NA,NA,4.6,7.1,"Gender","Male","C1","T2","MD203","Crude","BOC02","GEN01",38,"POINT (-100.118421 47.47531978)"
NA,2020,"GA","Georgia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3060.9,3060.9,NA,NA,2958.3,3167.1,"Race","Non-Hispanic Black","C1","T2","MD201","Crude","BOC04","RAC02",13,"POINT (-83.62758035 32.83968109)"
NA,2018,"VI","Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.2,4.2,NA,NA,3.9,4.4,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",51,"POINT (-78.45789046 37.54268067)"
NA,2021,"KY","Kentucky","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2066.1,2066.1,NA,NA,1444.6,2955,"Race","Non-Hispanic Asian","C1","T2","MD201","Crude","BOC04","RAC03",21,"POINT (-84.77497105 37.64597027)"
NA,2020,"MT","Montana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4535.8,4535.8,NA,NA,3992.5,5153.1,"Race","Other","C1","T1","MD101","Crude","BOC04","RAC07",30,"POINT (-109.4244206 47.06652897)"
NA,2020,"WV","West Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2758.6,2758.6,NA,NA,1035.4,7350.1,"Race","Hispanic","C1","T2","MD201","Crude","BOC04","RAC04",54,"POINT (-80.71264013 38.6655102)"
NA,2017,"FL","Florida","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3409.3,3409.3,NA,NA,3374,3445,"Gender","Female","C1","T2","MD201","Crude","BOC02","GEN02",12,"POINT (-81.92896054 28.93204038)"
NA,2016,"IN","Indiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5,5,NA,NA,4.7,5.4,"Gender","Male","C1","T1","MD103","Crude","BOC02","GEN01",18,"POINT (-86.14996019 39.76691045)"
NA,2020,"WV","West Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3565.4,3565.4,NA,NA,3452.1,3682.4,"Gender","Female","C1","T2","MD201","Crude","BOC02","GEN02",54,"POINT (-80.71264013 38.6655102)"
NA,2019,"MA","Massachusetts","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5760.5,5760.5,NA,NA,5674.7,5847.7,"Gender","Male","C1","T1","MD101","Crude","BOC02","GEN01",25,"POINT (-72.08269067 42.27687047)"
NA,2020,"WY","Wyoming","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5,5,NA,NA,4.2,6,"Race","Non-Hispanic White","C1","T1","MD103","Crude","BOC04","RAC01",56,"POINT (-108.1098304 43.23554134)"
NA,2016,"ID","Idaho","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4097.3,4097.3,NA,NA,3354.5,5004.7,"Race","Other","C1","T1","MD101","Crude","BOC04","RAC07",16,"POINT (-114.36373 43.68263001)"
NA,2020,"MO","Missouri","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4309.2,4309.2,NA,NA,4251.6,4367.6,"Race","Non-Hispanic White","C1","T1","MD101","Crude","BOC04","RAC01",29,"POINT (-92.56630005 38.63579078)"
NA,2021,"DE","Delaware","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",8.5,8.5,NA,NA,3.2,22.7,"Race","Non-Hispanic Asian","C1","T1","MD103","Crude","BOC04","RAC03",10,"POINT (-75.57774117 39.00883067)"
NA,2019,"RI","Rhode Island","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",6.8,6.8,NA,NA,2.5,18.1,"Race","Non-Hispanic Black","C1","T2","MD203","Crude","BOC04","RAC02",44,"POINT (-71.52247031 41.70828019)"
NA,2019,"CO","Colorado","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1496.7,1496.7,NA,NA,1127.9,1986.1,"Race","Non-Hispanic Asian","C1","T2","MD201","Crude","BOC04","RAC03",8,"POINT (-106.1336109 38.84384076)"
NA,2018,"TN","Tennessee","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5204.9,5204.9,NA,NA,5115.6,5295.8,"Age","75+","C1","T2","MD201","Crude","BOC03","AGE08",47,"POINT (-85.77449091 35.68094058)"
NA,2016,"AK","Alaska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",475,475,NA,NA,405,557.1,"Gender","Female","C1","T3","MD401","Crude","BOC02","GEN02",2,"POINT (-147.722059 64.84507996)"
NA,2017,"AR","Arkansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.2,2.2,NA,NA,0.7,6.9,"Race","Other","C1","T1","MD103","Crude","BOC04","RAC07",5,"POINT (-92.27449074 34.74865012)"
NA,2020,"IA","Iowa","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.5,4.5,NA,NA,4,5.2,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",19,"POINT (-93.81649056 42.46940091)"
NA,2021,"DC","Washington, DC","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2543.6,2543.6,NA,NA,2356.9,2745.1,"Gender","Female","C1","T2","MD201","Crude","BOC02","GEN02",11,"POINT (-77.03196113 38.89037139)"
NA,2021,"AK","Alaska","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",10.3,10.3,NA,NA,8.7,12.2,"Age","75+","C1","T1","MD103","Crude","BOC03","AGE08",2,"POINT (-147.722059 64.84507996)"
